student_key,year,month,att_month_pct,att_cum_pct,att_delta,practice_pct,checkpoint_pct,exam_avg_score,new_attempts_month,max_silent_weeks,streak_weeks,month_index,churned_next_month,grade,live_or_replay,old_new,signup_lateness,n_subjects,months_enrolled
uuid-2569-2148,2569,2026-05,76.47058823529412,75.0,3.1372549019607874,45.0,50.0,81.24615384615385,9,0,0,3,0.0,ม.3,เทป,old,1,4,2
uuid-2569-2149,2569,2026-05,77.77777777777779,69.23076923076923,15.277777777777786,50.0,75.0,66.13749999999999,4,0,1,3,0.0,ม.3,สด,old,0,2,3
uuid-2569-2150,2569,2026-05,94.73684210526315,96.875,-5.26315789473685,50.0,37.5,86.3076923076923,7,0,8,3,0.0,ม.3,สด,new,1,4,2
uuid-2569-2001,2569,2026-06,87.5,85.29411764705883,12.5,85.71428571428571,100.0,88.2235294117647,5,0,0,4,0.0,ม.2,สด,old,0,2,4
uuid-2569-2002,2569,2026-06,26.31578947368421,32.3943661971831,-21.052631578947366,25.0,41.666666666666664,55.46,4,0,0,4,1.0,ม.3,สด,new,0,4,4
uuid-2569-2003,2569,2026-06,64.70588235294117,66.66666666666666,-13.071895424836612,39.285714285714285,66.66666666666667,67.51176470588236,6,0,1,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2004,2569,2026-06,68.75,70.58823529411765,-3.4722222222222143,50.0,66.66666666666667,77.025,8,0,0,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2005,2569,2026-06,100.0,97.95918367346938,5.882352941176478,67.85714285714286,58.333333333333336,86.30869565217391,7,0,13,4,0.0,ม.3,เทป,new,1,4,3
uuid-2569-2006,2569,2026-06,52.94117647058824,57.971014492753625,-19.281045751633975,57.142857142857146,66.66666666666667,73.33181818181819,7,0,1,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2007,2569,2026-06,78.57142857142857,84.21052631578947,-6.043956043956044,52.38095238095238,33.333333333333336,77.47857142857141,4,0,0,4,0.0,ม.3,สด,new,1,3,3
uuid-2569-2008,2569,2026-06,94.44444444444444,88.0,4.970760233918128,60.714285714285715,50.0,75.67619047619048,10,0,0,4,0.0,ม.2,สด,old,1,4,3
uuid-2569-2010,2569,2026-06,100.0,97.14285714285714,5.555555555555557,67.85714285714286,83.33333333333333,90.8148148148148,7,0,18,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2012,2569,2026-06,92.3076923076923,89.1891891891892,0.6410256410256494,57.142857142857146,66.66666666666667,85.3625,6,0,4,4,0.0,ม.3,สด,new,1,3,3
uuid-2569-2014,2569,2026-06,56.25,58.82352941176471,20.955882352941174,39.285714285714285,66.66666666666667,67.36470588235295,4,0,2,4,0.0,ม.2,สด,old,0,4,4
uuid-2569-2016,2569,2026-06,70.58823529411765,65.21739130434783,-5.882352941176464,53.57142857142857,83.33333333333333,82.9375,5,0,1,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2020,2569,2026-06,83.33333333333334,88.57142857142857,-4.901960784313715,78.57142857142857,83.33333333333333,82.35333333333334,8,0,1,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2021,2569,2026-06,61.111111111111114,67.14285714285714,-5.555555555555543,60.714285714285715,41.666666666666664,78.39500000000001,4,0,2,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2023,2569,2026-06,37.5,54.41176470588235,-34.722222222222214,78.57142857142857,83.33333333333333,74.5655172413793,8,0,1,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2024,2569,2026-06,88.88888888888889,85.71428571428571,0.0,50.0,50.0,81.74444444444445,3,0,0,4,0.0,ม.3,สด,new,0,2,4
uuid-2569-2026,2569,2026-06,90.0,94.44444444444444,-3.75,67.85714285714286,91.66666666666669,86.48888888888888,9,0,18,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2027,2569,2026-06,68.75,68.75,,17.857142857142858,25.0,76.99999999999999,7,0,3,4,0.0,ม.2,เทป,old,3,4,1
uuid-2569-2029,2569,2026-06,44.44444444444444,65.71428571428571,-44.44444444444444,64.28571428571429,66.66666666666667,78.10000000000001,4,1,0,4,0.0,ม.2,สด,new,0,2,4
uuid-2569-2030,2569,2026-06,88.23529411764706,95.91836734693877,-11.764705882352942,53.57142857142857,66.66666666666667,85.58181818181818,11,0,2,4,0.0,ม.3,สด,new,1,4,3
uuid-2569-2031,2569,2026-06,94.11764705882352,82.6086956521739,16.339869281045736,57.142857142857146,83.33333333333333,87.52500000000002,6,0,0,4,0.0,ม.2,เทป,new,0,4,4
uuid-2569-2032,2569,2026-06,91.66666666666666,83.33333333333334,7.051282051282044,61.904761904761905,66.66666666666667,80.45882352941176,5,0,0,4,0.0,ม.3,สด,new,1,3,3
uuid-2569-2033,2569,2026-06,100.0,88.23529411764706,12.5,64.28571428571429,50.0,85.80909090909091,3,0,0,4,0.0,ม.2,เทป,new,0,2,4
uuid-2569-2034,2569,2026-06,76.47058823529412,77.55102040816327,5.882352941176464,60.714285714285715,33.333333333333336,84.01499999999999,7,0,1,4,0.0,ม.3,เทป,new,1,4,3
uuid-2569-2035,2569,2026-06,92.3076923076923,86.48648648648648,17.307692307692307,57.142857142857146,55.55555555555556,74.52,4,0,3,4,0.0,ม.3,สด,old,1,3,3
uuid-2569-2036,2569,2026-06,88.88888888888889,97.14285714285714,-11.111111111111114,71.42857142857143,66.66666666666667,81.54615384615384,4,0,1,4,0.0,ม.2,สด,new,0,2,4
uuid-2569-2037,2569,2026-06,88.23529411764706,92.7536231884058,-5.882352941176464,78.57142857142857,75.0,89.72068965517238,10,0,3,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2038,2569,2026-06,92.85714285714286,92.45283018867924,0.5494505494505546,57.142857142857146,77.77777777777777,80.32941176470588,4,0,4,4,0.0,ม.1,สด,new,0,3,4
uuid-2569-2040,2569,2026-06,82.35294117647058,82.35294117647058,,14.285714285714286,25.0,82.46000000000001,5,0,5,4,0.0,ม.2,สด,new,3,4,1
uuid-2569-2041,2569,2026-06,62.5,64.70588235294117,1.3888888888888857,50.0,66.66666666666667,74.28999999999999,3,0,2,4,0.0,ม.2,สด,old,0,4,4
uuid-2569-2042,2569,2026-06,63.1578947368421,70.58823529411765,-25.077399380804955,42.857142857142854,58.333333333333336,77.25000000000001,6,0,0,4,0.0,ม.2,สด,old,1,4,3
uuid-2569-2044,2569,2026-06,72.22222222222221,70.0,0.0,57.142857142857146,58.333333333333336,74.85000000000001,9,0,1,4,0.0,ม.3,สด,old,0,4,4
uuid-2569-2045,2569,2026-06,70.58823529411765,85.71428571428571,-18.300653594771234,57.142857142857146,33.333333333333336,80.03529411764706,5,0,2,4,0.0,ม.1,สด,new,1,4,3
uuid-2569-2047,2569,2026-06,94.44444444444444,95.71428571428572,-5.555555555555557,78.57142857142857,83.33333333333333,88.65161290322581,9,0,18,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2048,2569,2026-06,100.0,98.52941176470588,0.0,71.42857142857143,91.66666666666669,87.42857142857144,8,0,18,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2050,2569,2026-06,70.58823529411765,79.59183673469387,-5.882352941176464,46.42857142857143,50.0,75.38333333333334,5,0,0,4,0.0,ม.2,สด,old,1,4,3
uuid-2569-2051,2569,2026-06,72.22222222222221,73.52941176470588,-2.7777777777777857,32.142857142857146,41.666666666666664,85.43076923076923,8,0,2,4,0.0,ม.3,สด,old,2,4,2
uuid-2569-2053,2569,2026-06,81.25,80.88235294117648,-2.083333333333343,67.85714285714286,83.33333333333333,79.07037037037036,7,0,1,4,0.0,ม.3,สด,old,0,4,4
uuid-2569-2054,2569,2026-06,72.22222222222221,44.285714285714285,25.163398692810453,28.571428571428573,33.333333333333336,65.39090909090909,3,0,0,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2056,2569,2026-06,68.75,68.75,,21.428571428571427,33.333333333333336,67.4875,8,0,0,4,0.0,ม.2,สด,new,3,4,1
uuid-2569-2059,2569,2026-06,75.0,88.23529411764706,-25.0,71.42857142857143,83.33333333333333,89.42857142857143,3,0,3,4,0.0,ม.2,สด,old,0,2,4
uuid-2569-2060,2569,2026-06,87.5,88.23529411764706,3.2894736842105345,75.0,83.33333333333333,87.61333333333333,8,0,17,4,0.0,ม.2,เทป,new,0,4,4
uuid-2569-2062,2569,2026-06,91.66666666666666,96.07843137254902,-0.6410256410256494,80.95238095238095,66.66666666666667,89.80499999999999,5,0,1,4,0.0,ม.3,สด,old,0,3,4
uuid-2569-2063,2569,2026-06,44.44444444444444,54.285714285714285,-16.66666666666667,25.0,50.0,76.95833333333333,3,0,0,4,0.0,ม.3,เทป,new,0,4,4
uuid-2569-2064,2569,2026-06,70.58823529411765,69.38775510204081,9.477124183006538,46.42857142857143,33.333333333333336,71.39375000000001,6,0,1,4,0.0,ม.2,สด,old,1,4,3
uuid-2569-2065,2569,2026-06,100.0,98.11320754716981,0.0,66.66666666666667,77.77777777777777,85.64736842105265,6,0,16,4,0.0,ม.1,เทป,new,0,3,4
uuid-2569-2066,2569,2026-06,61.111111111111114,61.76470588235294,-1.3888888888888857,14.285714285714286,58.333333333333336,69.56666666666666,5,0,0,4,0.0,ม.1,เทป,old,2,4,2
uuid-2569-2067,2569,2026-06,92.3076923076923,96.15384615384616,-7.692307692307693,76.19047619047619,77.77777777777777,87.64761904761906,6,0,1,4,0.0,ม.3,สด,new,0,3,4
uuid-2569-2068,2569,2026-06,76.47058823529412,60.86956521739131,26.470588235294116,53.57142857142857,91.66666666666669,72.868,7,0,0,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2069,2569,2026-06,87.5,93.75,-12.5,35.714285714285715,33.333333333333336,66.6,3,0,1,4,1.0,ม.1,สด,new,2,2,2
uuid-2569-2070,2569,2026-06,52.94117647058824,60.86956521739131,-11.764705882352935,60.714285714285715,50.0,75.85499999999999,6,0,1,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2072,2569,2026-06,55.55555555555556,74.28571428571429,-31.944444444444443,57.142857142857146,83.33333333333333,79.04615384615386,4,0,0,4,0.0,ม.2,สด,new,0,2,4
uuid-2569-2074,2569,2026-06,100.0,97.05882352941177,12.5,78.57142857142857,66.66666666666667,77.77692307692308,3,0,6,4,0.0,ม.3,สด,new,0,2,4
uuid-2569-2075,2569,2026-06,77.77777777777779,81.42857142857143,-3.4722222222222143,64.28571428571429,75.0,82.53333333333335,6,0,1,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2076,2569,2026-06,70.58823529411765,68.11594202898551,5.882352941176478,57.142857142857146,58.333333333333336,72.31500000000001,5,0,1,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2077,2569,2026-06,100.0,100.0,0.0,82.14285714285714,100.0,89.63125,8,0,18,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2078,2569,2026-06,52.63157894736842,67.6056338028169,-12.074303405572756,57.142857142857146,41.666666666666664,70.21176470588236,5,0,0,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2079,2569,2026-06,100.0,94.20289855072464,18.75,60.714285714285715,91.66666666666669,87.8076923076923,6,0,18,4,0.0,ม.1,สด,new,0,4,4
uuid-2569-2080,2569,2026-06,94.44444444444444,87.14285714285714,0.6944444444444429,67.85714285714286,75.0,89.18148148148147,9,0,10,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2081,2569,2026-06,89.47368421052632,88.73239436619718,1.238390092879257,57.142857142857146,75.0,80.2,6,0,2,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2082,2569,2026-06,50.0,70.58823529411765,-30.0,50.0,83.33333333333333,70.35833333333333,4,1,0,4,0.0,ม.3,สด,new,0,2,4
uuid-2569-2084,2569,2026-06,100.0,97.1830985915493,5.26315789473685,71.42857142857143,100.0,87.6,10,0,18,4,0.0,ม.2,สด,old,0,4,4
uuid-2569-2085,2569,2026-06,75.0,79.41176470588235,-2.7777777777777857,57.142857142857146,66.66666666666667,76.44583333333334,6,0,0,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2086,2569,2026-06,88.88888888888889,84.28571428571429,0.6535947712418277,67.85714285714286,83.33333333333333,80.88148148148149,6,0,10,4,0.0,ม.2,เทป,new,0,4,4
uuid-2569-2089,2569,2026-06,60.0,63.888888888888886,10.0,50.0,66.66666666666667,65.19,4,0,1,4,0.0,ม.1,สด,new,0,2,4
uuid-2569-2090,2569,2026-06,62.5,70.58823529411765,-11.18421052631578,50.0,75.0,75.56086956521737,8,0,0,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2092,2569,2026-06,82.35294117647058,83.6734693877551,-1.8575851393188856,46.42857142857143,58.333333333333336,80.06842105263158,7,0,13,4,1.0,ม.3,สด,new,1,4,3
uuid-2569-2093,2569,2026-06,38.46153846153847,50.0,-7.692307692307686,47.61904761904762,44.44444444444444,70.04166666666667,3,1,1,4,0.0,ม.1,สด,new,0,3,4
uuid-2569-2094,2569,2026-06,82.35294117647058,91.83673469387756,-17.64705882352942,46.42857142857143,50.0,77.25882352941177,4,0,1,4,1.0,ม.2,สด,new,1,4,3
uuid-2569-2095,2569,2026-06,77.77777777777779,88.57142857142857,-11.1111111111111,78.57142857142857,83.33333333333333,88.79333333333332,4,0,1,4,0.0,ม.2,เทป,old,0,2,4
uuid-2569-2096,2569,2026-06,88.88888888888889,77.14285714285715,22.22222222222223,64.28571428571429,83.33333333333333,84.76666666666667,4,0,2,4,0.0,ม.2,สด,new,0,2,4
uuid-2569-2097,2569,2026-06,78.57142857142857,69.81132075471697,-21.42857142857143,52.38095238095238,55.55555555555556,74.42666666666668,5,0,3,4,0.0,ม.3,สด,new,0,3,4
uuid-2569-2099,2569,2026-06,68.42105263157895,50.70422535211267,31.578947368421055,21.428571428571427,16.666666666666668,61.475,1,0,1,4,1.0,ม.2,สด,new,0,4,4
uuid-2569-2100,2569,2026-06,55.00000000000001,66.66666666666666,-26.249999999999993,25.0,33.333333333333336,78.03,4,0,0,4,0.0,ม.3,สด,old,2,4,2
uuid-2569-2103,2569,2026-06,72.22222222222221,75.71428571428571,-15.277777777777786,60.714285714285715,83.33333333333333,78.724,6,0,1,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2104,2569,2026-06,58.82352941176471,65.21739130434783,-4.334365325077393,67.85714285714286,58.333333333333336,74.02916666666667,6,0,0,4,0.0,ม.2,สด,old,0,4,4
uuid-2569-2106,2569,2026-06,68.75,64.70588235294117,-6.25,53.57142857142857,58.333333333333336,78.31052631578946,7,0,0,4,0.0,ม.2,เทป,new,0,4,4
uuid-2569-2107,2569,2026-06,68.75,71.875,-6.25,32.142857142857146,25.0,74.67,6,0,1,4,0.0,ม.2,เทป,new,2,4,2
uuid-2569-2108,2569,2026-06,56.25,58.82352941176471,12.5,64.28571428571429,58.333333333333336,82.66363636363637,5,0,0,4,0.0,ม.2,เทป,new,0,4,4
uuid-2569-2109,2569,2026-06,80.0,76.38888888888889,13.333333333333343,57.142857142857146,66.66666666666667,80.42916666666666,6,0,0,4,0.0,ม.2,เทป,new,0,4,4
uuid-2569-2110,2569,2026-06,94.44444444444444,97.14285714285714,-5.555555555555557,71.42857142857143,83.33333333333333,90.93448275862067,8,0,18,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2111,2569,2026-06,47.05882352941176,53.62318840579711,-2.941176470588239,39.285714285714285,33.333333333333336,58.692857142857136,1,0,0,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2112,2569,2026-06,64.70588235294117,76.81159420289855,-17.647058823529406,64.28571428571429,75.0,80.544,5,0,2,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2113,2569,2026-06,84.61538461538461,75.0,20.32967032967032,66.66666666666667,77.77777777777777,76.78947368421052,6,0,1,4,0.0,ม.2,เทป,new,0,3,4
uuid-2569-2114,2569,2026-06,62.5,60.29411764705882,6.25,32.142857142857146,41.666666666666664,64.9,2,0,0,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2116,2569,2026-06,93.75,91.66666666666666,-6.25,67.85714285714286,58.333333333333336,86.51818181818182,7,0,13,4,0.0,ม.2,สด,old,1,4,3
uuid-2569-2117,2569,2026-06,100.0,100.0,0.0,61.904761904761905,55.55555555555556,88.15,5,0,13,4,0.0,ม.2,สด,new,1,3,3
uuid-2569-2119,2569,2026-06,88.88888888888889,92.85714285714286,-11.111111111111114,60.714285714285715,66.66666666666667,87.97391304347825,7,0,14,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2120,2569,2026-06,76.47058823529412,78.26086956521739,4.248366013071902,46.42857142857143,50.0,80.9888888888889,5,0,2,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2121,2569,2026-06,100.0,97.95918367346938,0.0,67.85714285714286,50.0,89.11739130434782,10,0,13,4,0.0,ม.3,สด,new,1,4,3
uuid-2569-2122,2569,2026-06,94.11764705882352,86.95652173913044,5.882352941176464,64.28571428571429,75.0,83.88799999999999,7,0,9,4,0.0,ม.2,สด,old,0,4,4
uuid-2569-2123,2569,2026-06,68.75,85.29411764705883,-31.25,71.42857142857143,58.333333333333336,84.34166666666665,5,0,2,4,0.0,ม.1,สด,new,0,4,4
uuid-2569-2124,2569,2026-06,43.75,70.58823529411765,-38.60294117647058,46.42857142857143,58.333333333333336,66.49411764705883,3,0,0,4,0.0,ม.2,สด,new,0,4,4
uuid-2569-2125,2569,2026-06,84.21052631578947,76.05633802816901,23.09941520467835,60.714285714285715,83.33333333333333,67.544,7,0,0,4,0.0,ม.2,สด,old,0,4,4
uuid-2569-2126,2569,2026-06,47.05882352941176,31.88405797101449,5.882352941176471,32.142857142857146,25.0,60.44,2,0,0,4,1.0,ม.3,เทป,new,0,4,4
uuid-2569-2127,2569,2026-06,87.5,87.5,,21.428571428571427,25.0,90.1,8,0,5,4,0.0,ม.2,สด,new,3,4,1
uuid-2569-2129,2569,2026-06,100.0,97.2972972972973,7.142857142857139,61.904761904761905,55.55555555555556,89.21764705882353,6,0,7,4,0.0,ม.1,สด,new,1,3,3
uuid-2569-2130,2569,2026-06,88.23529411764706,87.75510204081633,0.735294117647058,64.28571428571429,58.333333333333336,85.24090909090908,7,0,13,4,0.0,ม.2,สด,new,1,4,3
uuid-2569-2131,2569,2026-06,69.23076923076923,71.15384615384616,7.692307692307686,61.904761904761905,88.88888888888889,70.435,6,0,0,4,0.0,ม.3,สด,new,0,3,4
uuid-2569-2132,2569,2026-06,75.0,76.47058823529412,0.0,42.857142857142854,66.66666666666667,74.38888888888889,1,0,1,4,0.0,ม.1,สด,old,0,2,4
uuid-2569-2133,2569,2026-06,68.75,80.88235294117648,-13.60294117647058,67.85714285714286,100.0,85.80689655172411,8,0,2,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2135,2569,2026-06,93.75,75.0,30.592105263157897,57.142857142857146,66.66666666666667,81.75,7,0,6,4,0.0,ม.2,เทป,new,0,4,4
uuid-2569-2136,2569,2026-06,64.70588235294117,65.21739130434783,-22.794117647058826,50.0,91.66666666666669,74.77272727272728,6,0,0,4,0.0,ม.3,เทป,new,0,4,4
uuid-2569-2137,2569,2026-06,100.0,100.0,0.0,85.71428571428571,91.66666666666669,85.6258064516129,8,0,18,4,0.0,ม.3,สด,new,0,4,4
uuid-2569-2139,2569,2026-06,53.84615384615385,59.45945945945946,7.692307692307693,47.61904761904762,22.22222222222222,67.39090909090909,5,1,2,4,0.0,ม.1,เทป,new,1,3,3
uuid-2569-2141,2569,2026-06,70.58823529411765,73.46938775510205,0.0,57.142857142857146,25.0,76.21111111111112,5,0,2,4,0.0,ม.2,สด,new,1,4,3
uuid-2569-2142,2569,2026-06,94.44444444444444,94.44444444444444,,17.857142857142858,33.333333333333336,90.03333333333332,6,0,5,4,0.0,ม.2,เทป,new,3,4,1
uuid-2569-2144,2569,2026-06,50.0,66.66666666666666,-21.42857142857143,42.857142857142854,33.333333333333336,72.05,5,0,0,4,1.0,ม.3,สด,new,1,3,3
uuid-2569-2146,2569,2026-06,91.66666666666666,92.15686274509804,-1.6666666666666714,61.904761904761905,88.88888888888889,83.89473684210525,5,0,2,4,0.0,ม.2,สด,new,0,3,4
uuid-2569-2147,2569,2026-06,52.63157894736842,57.14285714285714,-9.868421052631582,25.0,8.333333333333334,72.72857142857141,5,0,0,4,0.0,ม.2,เทป,new,2,4,2
uuid-2569-2148,2569,2026-06,76.47058823529412,75.51020408163265,0.0,50.0,50.0,80.13529411764705,4,0,3,4,0.0,ม.3,เทป,old,1,4,3
uuid-2569-2149,2569,2026-06,75.0,70.58823529411765,-2.7777777777777857,42.857142857142854,50.0,64.94444444444443,1,1,0,4,0.0,ม.3,สด,old,0,2,4
uuid-2569-2150,2569,2026-06,100.0,98.0392156862745,5.26315789473685,64.28571428571429,58.333333333333336,84.92380952380952,8,0,13,4,0.0,ม.3,สด,new,1,4,3
uuid-2569-2001,2569,2026-07,77.77777777777779,83.72093023255815,-9.722222222222214,87.5,100.0,88.71,3,0,2,5,0.0,ม.2,สด,old,0,2,5
uuid-2569-2003,2569,2026-07,78.94736842105263,69.31818181818183,14.241486068111456,46.875,66.66666666666667,68.67391304347827,6,0,2,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2004,2569,2026-07,60.0,68.18181818181817,-8.75,46.875,66.66666666666667,76.91739130434782,3,0,0,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2005,2569,2026-07,94.44444444444444,97.01492537313433,-5.555555555555557,65.625,58.333333333333336,87.83571428571429,5,0,17,5,0.0,ม.3,เทป,new,1,4,4
uuid-2569-2006,2569,2026-07,57.89473684210527,57.95454545454546,4.953560371517028,53.125,66.66666666666667,72.25200000000001,3,0,0,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2007,2569,2026-07,92.3076923076923,86.27450980392157,13.736263736263737,54.166666666666664,33.333333333333336,78.33125,2,0,1,5,0.0,ม.3,สด,new,1,3,4
uuid-2569-2008,2569,2026-07,87.5,87.87878787878788,-6.944444444444443,62.5,50.0,75.85,5,0,4,5,0.0,ม.2,สด,old,1,4,4
uuid-2569-2010,2569,2026-07,100.0,97.72727272727273,0.0,68.75,83.33333333333333,90.465625,5,0,22,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2012,2569,2026-07,100.0,92.15686274509804,7.692307692307693,58.333333333333336,66.66666666666667,85.02000000000001,4,0,8,5,0.0,ม.3,สด,new,1,3,4
uuid-2569-2014,2569,2026-07,80.0,63.63636363636363,23.75,43.75,66.66666666666667,65.70454545454545,5,0,2,5,1.0,ม.2,สด,old,0,4,5
uuid-2569-2016,2569,2026-07,64.70588235294117,65.11627906976744,-5.882352941176478,53.125,83.33333333333333,82.03703703703704,3,0,0,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2020,2569,2026-07,100.0,90.69767441860465,16.666666666666657,78.125,83.33333333333333,81.39142857142858,5,0,5,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2021,2569,2026-07,50.0,63.95348837209303,-11.111111111111114,62.5,41.666666666666664,79.504,5,0,0,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2023,2569,2026-07,61.111111111111114,55.81395348837209,23.611111111111114,81.25,83.33333333333333,76.02777777777777,7,0,0,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2024,2569,2026-07,77.77777777777779,84.0909090909091,-11.1111111111111,43.75,50.0,80.85,1,0,3,5,0.0,ม.3,สด,new,0,2,5
uuid-2569-2026,2569,2026-07,100.0,95.40229885057471,10.0,68.75,91.66666666666669,87.50909090909092,6,0,22,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2027,2569,2026-07,80.0,75.0,11.25,25.0,25.0,81.39090909090909,4,0,1,5,0.0,ม.2,เทป,old,3,4,2
uuid-2569-2029,2569,2026-07,66.66666666666666,65.9090909090909,22.222222222222214,62.5,66.66666666666667,77.32857142857144,1,0,0,5,0.0,ม.2,สด,new,0,2,5
uuid-2569-2030,2569,2026-07,94.44444444444444,95.52238805970148,6.209150326797385,56.25,66.66666666666667,86.22307692307693,4,0,6,5,0.0,ม.3,สด,new,1,4,4
uuid-2569-2031,2569,2026-07,78.94736842105263,81.81818181818183,-15.170278637770892,59.375,83.33333333333333,87.82758620689657,5,0,3,5,0.0,ม.2,เทป,new,0,4,5
uuid-2569-2032,2569,2026-07,80.0,82.35294117647058,-11.666666666666657,66.66666666666667,66.66666666666667,81.05909090909091,5,0,3,5,0.0,ม.3,สด,new,1,3,4
uuid-2569-2033,2569,2026-07,77.77777777777779,86.04651162790698,-22.222222222222214,62.5,50.0,86.5076923076923,2,0,4,5,0.0,ม.2,เทป,new,0,2,5
uuid-2569-2034,2569,2026-07,83.33333333333334,79.1044776119403,6.862745098039227,59.375,33.333333333333336,83.49130434782609,3,0,1,5,1.0,ม.3,เทป,new,1,4,4
uuid-2569-2035,2569,2026-07,78.57142857142857,84.31372549019608,-13.736263736263737,58.333333333333336,55.55555555555556,77.35263157894737,4,0,0,5,0.0,ม.3,สด,old,1,3,4
uuid-2569-2036,2569,2026-07,77.77777777777779,93.18181818181817,-11.1111111111111,68.75,66.66666666666667,82.55333333333334,2,0,0,5,0.0,ม.2,สด,new,0,2,5
uuid-2569-2037,2569,2026-07,100.0,94.18604651162791,11.764705882352942,81.25,75.0,88.05142857142856,6,0,7,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2038,2569,2026-07,100.0,93.93939393939394,7.142857142857139,58.333333333333336,77.77777777777777,80.57619047619048,4,0,8,5,0.0,ม.1,สด,new,0,3,5
uuid-2569-2040,2569,2026-07,72.22222222222221,77.14285714285715,-10.130718954248366,18.75,25.0,76.77777777777777,4,0,2,5,0.0,ม.2,สด,new,3,4,2
uuid-2569-2041,2569,2026-07,55.00000000000001,62.5,-7.499999999999993,46.875,66.66666666666667,73.19565217391305,3,1,0,5,0.0,ม.2,สด,old,0,4,5
uuid-2569-2042,2569,2026-07,94.11764705882352,76.47058823529412,30.95975232198142,46.875,58.333333333333336,77.87272727272727,6,0,4,5,0.0,ม.2,สด,old,1,4,4
uuid-2569-2044,2569,2026-07,72.22222222222221,70.45454545454545,0.0,56.25,58.333333333333336,74.68400000000001,3,0,0,5,0.0,ม.3,สด,old,0,4,5
uuid-2569-2045,2569,2026-07,72.22222222222221,82.08955223880598,1.6339869281045623,59.375,33.333333333333336,81.0086956521739,6,0,3,5,0.0,ม.1,สด,new,1,4,4
uuid-2569-2047,2569,2026-07,88.88888888888889,94.31818181818183,-5.555555555555557,78.125,83.33333333333333,89.08857142857143,4,0,22,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2048,2569,2026-07,100.0,98.86363636363636,0.0,71.875,91.66666666666669,88.97058823529412,6,0,22,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2050,2569,2026-07,72.22222222222221,77.61194029850746,1.6339869281045623,50.0,50.0,72.15454545454546,4,0,2,5,0.0,ม.2,สด,old,1,4,4
uuid-2569-2051,2569,2026-07,94.11764705882352,80.3921568627451,21.895424836601308,37.5,41.666666666666664,85.72941176470589,4,0,6,5,0.0,ม.3,สด,old,2,4,3
uuid-2569-2053,2569,2026-07,80.0,80.68181818181817,-1.25,65.625,83.33333333333333,78.88387096774193,4,0,1,5,0.0,ม.3,สด,old,0,4,5
uuid-2569-2054,2569,2026-07,38.88888888888889,43.18181818181818,-33.33333333333332,31.25,33.333333333333336,62.35,3,0,0,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2056,2569,2026-07,65.0,66.66666666666666,-3.75,28.125,33.333333333333336,68.44615384615385,5,0,0,5,0.0,ม.2,สด,new,3,4,2
uuid-2569-2059,2569,2026-07,100.0,90.9090909090909,25.0,75.0,83.33333333333333,89.02941176470588,3,0,7,5,0.0,ม.2,สด,old,0,2,5
