student_key,year,week_start,week_end,att_week_pct,att_cum_pct,silent_weeks,streak_weeks,practice_done,practice_total,practice_pct,practice_avg_score,checkpoint_done,checkpoint_total,checkpoint_pct,checkpoint_avg_score,tier
uuid-2569-2098,2569,2026-07-06,2026-07-12,,76.92307692307692,0,0,10,28,35.714285714285715,79.15,5,12,41.666666666666664,72.32000000000001,green
uuid-2569-2099,2569,2026-07-06,2026-07-12,,51.388888888888886,0,1,6,28,21.428571428571427,63.28333333333333,2,12,16.666666666666668,56.05,green
uuid-2569-2100,2569,2026-07-06,2026-07-12,75.0,67.5,0,1,7,28,25.0,76.34285714285714,4,12,33.333333333333336,75.9,green
uuid-2569-2101,2569,2026-07-06,2026-07-12,,73.07692307692308,0,0,3,14,21.428571428571427,81.96666666666667,2,6,33.333333333333336,57.349999999999994,green
uuid-2569-2102,2569,2026-07-06,2026-07-12,,72.22222222222223,0,0,4,14,28.571428571428573,77.825,1,6,16.666666666666668,57.9,green
uuid-2569-2103,2569,2026-07-06,2026-07-12,50.0,75.0,0,0,17,28,60.714285714285715,77.49411764705883,10,12,83.33333333333333,82.35,yellow
uuid-2569-2104,2569,2026-07-06,2026-07-12,100.0,67.10526315789474,0,1,19,28,67.85714285714286,71.86315789473684,7,12,58.333333333333336,79.52857142857144,green
uuid-2569-2105,2569,2026-07-06,2026-07-12,,25.0,0,0,2,28,7.142857142857143,66.2,0,12,0.0,,green
uuid-2569-2106,2569,2026-07-06,2026-07-12,75.0,63.1578947368421,0,1,15,28,53.57142857142857,75.96000000000001,7,12,58.333333333333336,83.51428571428572,green
uuid-2569-2107,2569,2026-07-06,2026-07-12,75.0,75.0,0,2,9,28,32.142857142857146,73.72222222222223,3,12,25.0,65.23333333333333,green
uuid-2569-2108,2569,2026-07-06,2026-07-12,100.0,59.21052631578947,0,1,18,28,64.28571428571429,81.63888888888889,7,12,58.333333333333336,83.45714285714284,green
uuid-2569-2109,2569,2026-07-06,2026-07-12,75.0,76.3157894736842,0,1,16,28,57.142857142857146,80.76875,8,12,66.66666666666667,79.75,green
uuid-2569-2110,2569,2026-07-06,2026-07-12,100.0,97.36842105263158,0,19,20,28,71.42857142857143,89.04,10,12,83.33333333333333,92.75000000000001,green
uuid-2569-2111,2569,2026-07-06,2026-07-12,100.0,56.578947368421055,0,1,11,28,39.285714285714285,60.76363636363636,4,12,33.333333333333336,54.599999999999994,green
uuid-2569-2112,2569,2026-07-06,2026-07-12,25.0,75.0,0,0,18,28,64.28571428571429,82.00555555555555,9,12,75.0,76.88888888888889,orange
uuid-2569-2113,2569,2026-07-06,2026-07-12,66.66666666666667,75.43859649122807,0,0,14,21,66.66666666666667,75.95000000000002,7,9,77.77777777777777,77.97142857142858,yellow
uuid-2569-2114,2569,2026-07-06,2026-07-12,100.0,61.8421052631579,0,1,9,28,32.142857142857146,64.53333333333335,5,12,41.666666666666664,65.82000000000001,green
uuid-2569-2115,2569,2026-07-06,2026-07-12,,50.0,0,0,4,28,14.285714285714286,59.12500000000001,3,12,25.0,68.03333333333333,green
uuid-2569-2116,2569,2026-07-06,2026-07-12,75.0,91.07142857142857,0,14,19,28,67.85714285714286,85.16842105263159,7,12,58.333333333333336,87.65714285714287,green
uuid-2569-2117,2569,2026-07-06,2026-07-12,100.0,100.0,0,14,13,21,61.904761904761905,88.25384615384615,5,9,55.55555555555556,86.98,green
uuid-2569-2118,2569,2026-07-06,2026-07-12,,66.66666666666667,0,0,1,21,4.761904761904762,97.4,3,9,33.333333333333336,82.8,green
uuid-2569-2119,2569,2026-07-06,2026-07-12,100.0,93.42105263157895,0,15,17,28,60.714285714285715,89.65882352941176,8,12,66.66666666666667,86.9375,green
uuid-2569-2120,2569,2026-07-06,2026-07-12,50.0,76.3157894736842,0,0,13,28,46.42857142857143,80.26153846153846,6,12,50.0,83.51666666666665,yellow
uuid-2569-2121,2569,2026-07-06,2026-07-12,100.0,98.21428571428571,0,14,19,28,67.85714285714286,88.98421052631579,6,12,50.0,86.75,green
uuid-2569-2122,2569,2026-07-06,2026-07-12,100.0,86.84210526315789,0,10,18,28,64.28571428571429,83.82222222222222,9,12,75.0,83.9111111111111,green
uuid-2569-2123,2569,2026-07-06,2026-07-12,100.0,86.84210526315789,0,3,20,28,71.42857142857143,85.28500000000001,7,12,58.333333333333336,82.82857142857142,green
uuid-2569-2124,2569,2026-07-06,2026-07-12,50.0,68.42105263157895,0,0,13,28,46.42857142857143,67.1076923076923,7,12,58.333333333333336,66.15714285714286,yellow
uuid-2569-2125,2569,2026-07-06,2026-07-12,50.0,75.0,0,0,17,28,60.714285714285715,68.1,10,12,83.33333333333333,66.72,yellow
uuid-2569-2126,2569,2026-07-06,2026-07-12,,31.944444444444443,0,0,9,28,32.142857142857146,57.955555555555556,3,12,25.0,65.0,green
uuid-2569-2127,2569,2026-07-06,2026-07-12,75.0,87.5,0,6,6,28,21.428571428571427,91.31666666666666,3,12,25.0,88.8,green
uuid-2569-2128,2569,2026-07-06,2026-07-12,,66.66666666666667,0,1,1,21,4.761904761904762,74.0,2,9,22.22222222222222,75.35,green
uuid-2569-2129,2569,2026-07-06,2026-07-12,100.0,97.61904761904762,0,8,13,21,61.904761904761905,88.93076923076923,5,9,55.55555555555556,89.44000000000001,green
uuid-2569-2130,2569,2026-07-06,2026-07-12,75.0,87.5,0,14,18,28,64.28571428571429,84.6222222222222,7,12,58.333333333333336,89.85714285714286,green
uuid-2569-2131,2569,2026-07-06,2026-07-12,0.0,66.66666666666667,1,0,13,21,61.904761904761905,70.75384615384615,8,9,88.88888888888889,68.41250000000001,red
uuid-2569-2132,2569,2026-07-06,2026-07-12,100.0,78.94736842105263,0,2,6,14,42.857142857142854,72.86666666666666,4,6,66.66666666666667,77.0,green
uuid-2569-2133,2569,2026-07-06,2026-07-12,50.0,78.94736842105263,0,0,19,28,67.85714285714286,85.97894736842105,12,12,100.0,83.95,yellow
uuid-2569-2134,2569,2026-07-06,2026-07-12,,27.77777777777778,0,0,3,14,21.428571428571427,67.60000000000001,1,6,16.666666666666668,87.4,green
uuid-2569-2135,2569,2026-07-06,2026-07-12,75.0,76.3157894736842,0,7,16,28,57.142857142857146,79.36874999999999,8,12,66.66666666666667,85.4625,green
uuid-2569-2136,2569,2026-07-06,2026-07-12,50.0,61.8421052631579,0,0,14,28,50.0,76.19285714285715,11,12,91.66666666666667,72.89999999999999,yellow
uuid-2569-2137,2569,2026-07-06,2026-07-12,100.0,100.0,0,19,24,28,85.71428571428571,86.14999999999999,11,12,91.66666666666667,84.58181818181818,green
uuid-2569-2138,2569,2026-07-06,2026-07-12,,66.66666666666667,0,0,8,28,28.571428571428573,78.325,4,12,33.333333333333336,84.975,green
uuid-2569-2139,2569,2026-07-06,2026-07-12,33.333333333333336,59.523809523809526,0,0,10,21,47.61904761904762,68.3,2,9,22.22222222222222,60.85,orange
uuid-2569-2140,2569,2026-07-06,2026-07-12,,70.0,0,0,1,14,7.142857142857143,89.1,1,6,16.666666666666668,82.5,green
uuid-2569-2141,2569,2026-07-06,2026-07-12,50.0,73.21428571428571,0,0,16,28,57.142857142857146,74.74374999999999,3,12,25.0,81.33333333333333,yellow
uuid-2569-2142,2569,2026-07-06,2026-07-12,100.0,91.66666666666667,0,6,5,28,17.857142857142858,82.66,4,12,33.333333333333336,88.875,green
uuid-2569-2143,2569,2026-07-06,2026-07-12,,100.0,0,5,1,14,7.142857142857143,63.8,1,6,16.666666666666668,84.0,green
uuid-2569-2144,2569,2026-07-06,2026-07-12,,61.53846153846154,0,0,9,21,42.857142857142854,69.55555555555556,3,9,33.333333333333336,79.53333333333335,green
uuid-2569-2145,2569,2026-07-06,2026-07-12,,90.0,0,5,4,28,14.285714285714286,96.25,4,12,33.333333333333336,92.2,green
uuid-2569-2146,2569,2026-07-06,2026-07-12,100.0,92.98245614035088,0,3,13,21,61.904761904761905,84.80000000000001,8,9,88.88888888888889,84.0875,green
uuid-2569-2147,2569,2026-07-06,2026-07-12,50.0,55.0,0,0,7,28,25.0,73.02857142857142,1,12,8.333333333333334,61.4,yellow
uuid-2569-2148,2569,2026-07-06,2026-07-12,75.0,76.78571428571429,0,4,14,28,50.0,79.98571428571428,6,12,50.0,76.56666666666666,green
uuid-2569-2149,2569,2026-07-06,2026-07-12,0.0,63.1578947368421,2,0,6,14,42.857142857142854,67.66666666666667,3,6,50.0,59.5,red
uuid-2569-2150,2569,2026-07-06,2026-07-12,100.0,98.21428571428571,0,14,18,28,64.28571428571429,87.06111111111112,7,12,58.333333333333336,86.41428571428571,green
uuid-2569-2001,2569,2026-07-13,2026-07-19,50.0,82.5,0,0,12,14,85.71428571428571,84.88333333333333,6,6,100.0,93.63333333333333,yellow
uuid-2569-2002,2569,2026-07-13,2026-07-19,,31.944444444444443,0,0,7,28,25.0,50.128571428571426,5,12,41.666666666666664,59.96,green
uuid-2569-2003,2569,2026-07-13,2026-07-19,50.0,67.5,0,0,11,28,39.285714285714285,67.50909090909092,8,12,66.66666666666667,65.825,yellow
uuid-2569-2004,2569,2026-07-13,2026-07-19,100.0,68.75,0,1,14,28,50.0,79.05000000000003,8,12,66.66666666666667,72.8875,green
uuid-2569-2005,2569,2026-07-13,2026-07-19,100.0,96.66666666666667,0,15,19,28,67.85714285714286,89.23684210526316,7,12,58.333333333333336,82.58571428571429,green
uuid-2569-2006,2569,2026-07-13,2026-07-19,50.0,60.0,0,0,16,28,57.142857142857146,71.7125,8,12,66.66666666666667,74.28750000000001,yellow
uuid-2569-2007,2569,2026-07-13,2026-07-19,100.0,86.66666666666667,0,2,11,21,52.38095238095238,77.04545454545455,3,9,33.333333333333336,79.06666666666666,green
uuid-2569-2008,2569,2026-07-13,2026-07-19,100.0,88.33333333333333,0,2,17,28,60.714285714285715,72.85882352941178,6,12,50.0,84.1,green
uuid-2569-2009,2569,2026-07-13,2026-07-19,,65.38461538461539,0,0,10,28,35.714285714285715,71.04,2,12,16.666666666666668,73.69999999999999,green
uuid-2569-2010,2569,2026-07-13,2026-07-19,100.0,97.5,0,20,19,28,67.85714285714286,89.27368421052631,10,12,83.33333333333333,92.13000000000001,green
uuid-2569-2011,2569,2026-07-13,2026-07-19,,61.111111111111114,0,0,3,14,21.428571428571427,81.10000000000001,1,6,16.666666666666668,63.2,green
uuid-2569-2012,2569,2026-07-13,2026-07-19,100.0,91.11111111111111,0,6,12,21,57.142857142857146,85.18333333333334,6,9,66.66666666666667,86.76666666666667,green
uuid-2569-2013,2569,2026-07-13,2026-07-19,,53.333333333333336,0,1,3,21,14.285714285714286,68.83333333333333,2,9,22.22222222222222,63.3,green
uuid-2569-2014,2569,2026-07-13,2026-07-19,50.0,60.0,0,0,11,28,39.285714285714285,65.30909090909091,8,12,66.66666666666667,68.5375,yellow
uuid-2569-2015,2569,2026-07-13,2026-07-19,,70.37037037037037,0,0,6,21,28.571428571428573,60.1,2,9,22.22222222222222,67.05,green
uuid-2569-2016,2569,2026-07-13,2026-07-19,75.0,65.0,0,1,15,28,53.57142857142857,82.26666666666667,10,12,83.33333333333333,83.08,green
uuid-2569-2017,2569,2026-07-13,2026-07-19,,47.22222222222222,0,0,6,28,21.428571428571427,68.05,2,12,16.666666666666668,68.15,green
uuid-2569-2018,2569,2026-07-13,2026-07-19,,41.666666666666664,0,0,8,28,28.571428571428573,66.7625,3,12,25.0,64.93333333333334,green
uuid-2569-2019,2569,2026-07-13,2026-07-19,,95.0,0,5,2,28,7.142857142857143,76.4,2,12,16.666666666666668,80.6,green
uuid-2569-2020,2569,2026-07-13,2026-07-19,100.0,90.0,0,3,22,28,78.57142857142857,85.75,10,12,83.33333333333333,74.6,green
uuid-2569-2021,2569,2026-07-13,2026-07-19,25.0,65.0,0,0,17,28,60.714285714285715,80.19411764705882,5,12,41.666666666666664,74.38,orange
uuid-2569-2022,2569,2026-07-13,2026-07-19,,93.33333333333333,0,4,1,21,4.761904761904762,79.5,3,9,33.333333333333336,77.03333333333333,green
uuid-2569-2023,2569,2026-07-13,2026-07-19,75.0,56.25,0,1,22,28,78.57142857142857,75.69090909090909,10,12,83.33333333333333,76.33000000000001,green
uuid-2569-2024,2569,2026-07-13,2026-07-19,100.0,82.5,0,1,7,14,50.0,87.98571428571428,3,6,50.0,64.2,green
uuid-2569-2025,2569,2026-07-13,2026-07-19,,59.25925925925926,0,1,3,21,14.285714285714286,75.36666666666666,3,9,33.333333333333336,84.10000000000001,green
uuid-2569-2026,2569,2026-07-13,2026-07-19,100.0,95.0,0,20,19,28,67.85714285714286,87.51578947368421,11,12,91.66666666666667,86.08181818181819,green
uuid-2569-2027,2569,2026-07-13,2026-07-19,100.0,75.0,0,5,5,28,17.857142857142858,80.67999999999999,3,12,25.0,73.2,green
uuid-2569-2028,2569,2026-07-13,2026-07-19,,65.0,0,0,2,28,7.142857142857143,73.75,4,12,33.333333333333336,73.525,green
uuid-2569-2029,2569,2026-07-13,2026-07-19,100.0,67.5,0,2,9,14,64.28571428571429,78.78888888888889,4,6,66.66666666666667,76.55000000000001,green
uuid-2569-2030,2569,2026-07-13,2026-07-19,100.0,96.66666666666667,0,4,15,28,53.57142857142857,83.44,8,12,66.66666666666667,89.4,green
uuid-2569-2031,2569,2026-07-13,2026-07-19,100.0,80.0,0,1,16,28,57.142857142857146,90.2,10,12,83.33333333333333,82.99000000000001,green
uuid-2569-2032,2569,2026-07-13,2026-07-19,100.0,80.0,0,1,13,21,61.904761904761905,82.22307692307693,6,9,66.66666666666667,77.7,green
uuid-2569-2033,2569,2026-07-13,2026-07-19,100.0,85.0,0,2,9,14,64.28571428571429,85.72222222222223,3,6,50.0,84.36666666666666,green
uuid-2569-2034,2569,2026-07-13,2026-07-19,100.0,81.66666666666667,0,3,17,28,60.714285714285715,84.60000000000001,4,12,33.333333333333336,82.25,green
uuid-2569-2035,2569,2026-07-13,2026-07-19,100.0,86.66666666666667,0,1,12,21,57.142857142857146,72.73333333333333,5,9,55.55555555555556,82.02000000000001,green
uuid-2569-2036,2569,2026-07-13,2026-07-19,50.0,95.0,0,0,10,14,71.42857142857143,81.61999999999999,4,6,66.66666666666667,84.8,yellow
uuid-2569-2037,2569,2026-07-13,2026-07-19,100.0,93.75,0,5,22,28,78.57142857142857,88.42272727272727,9,12,75.0,90.65555555555557,green
uuid-2569-2038,2569,2026-07-13,2026-07-19,100.0,93.33333333333333,0,6,12,21,57.142857142857146,79.70833333333333,7,9,77.77777777777777,86.07142857142857,green
uuid-2569-2039,2569,2026-07-13,2026-07-19,,47.22222222222222,0,0,5,28,17.857142857142858,76.74000000000001,1,12,8.333333333333334,65.5,green
uuid-2569-2040,2569,2026-07-13,2026-07-19,50.0,75.0,0,0,4,28,14.285714285714286,74.3,3,12,25.0,82.43333333333332,yellow
uuid-2569-2041,2569,2026-07-13,2026-07-19,0.0,62.5,1,0,14,28,50.0,71.78571428571429,8,12,66.66666666666667,77.7125,red
uuid-2569-2042,2569,2026-07-13,2026-07-19,100.0,75.0,0,2,12,28,42.857142857142854,79.78333333333333,7,12,58.333333333333336,74.34285714285716,green
uuid-2569-2043,2569,2026-07-13,2026-07-19,,78.125,0,1,9,28,32.142857142857146,71.92222222222222,2,12,16.666666666666668,60.85,green
uuid-2569-2044,2569,2026-07-13,2026-07-19,50.0,71.25,0,0,16,28,57.142857142857146,74.65,7,12,58.333333333333336,75.27142857142857,yellow
uuid-2569-2045,2569,2026-07-13,2026-07-19,75.0,81.66666666666667,0,1,16,28,57.142857142857146,80.5375,4,12,33.333333333333336,81.925,green
uuid-2569-2046,2569,2026-07-13,2026-07-19,,65.625,0,0,9,28,32.142857142857146,77.33333333333333,3,12,25.0,78.56666666666666,green
uuid-2569-2047,2569,2026-07-13,2026-07-19,75.0,93.75,0,20,22,28,78.57142857142857,87.86818181818181,10,12,83.33333333333333,89.88,green
uuid-2569-2048,2569,2026-07-13,2026-07-19,100.0,98.75,0,20,20,28,71.42857142857143,87.20000000000002,11,12,91.66666666666667,89.41818181818182,green
uuid-2569-2049,2569,2026-07-13,2026-07-19,,58.333333333333336,0,0,5,28,17.857142857142858,64.58,1,12,8.333333333333334,66.4,green
uuid-2569-2050,2569,2026-07-13,2026-07-19,50.0,76.66666666666667,0,0,13,28,46.42857142857143,77.55384615384615,6,12,50.0,69.13333333333334,yellow
uuid-2569-2051,2569,2026-07-13,2026-07-19,100.0,77.27272727272727,0,4,9,28,32.142857142857146,83.5888888888889,5,12,41.666666666666664,90.3,green
uuid-2569-2052,2569,2026-07-13,2026-07-19,,50.0,0,0,3,14,21.428571428571427,70.0,0,6,0.0,,green
uuid-2569-2053,2569,2026-07-13,2026-07-19,100.0,81.25,0,1,19,28,67.85714285714286,82.56315789473685,10,12,83.33333333333333,71.76000000000002,green
uuid-2569-2054,2569,2026-07-13,2026-07-19,75.0,45.0,0,1,8,28,28.571428571428573,64.3375,4,12,33.333333333333336,65.75,green
uuid-2569-2055,2569,2026-07-13,2026-07-19,,94.23076923076923,0,13,14,28,50.0,84.47142857142856,6,12,50.0,82.01666666666667,green
uuid-2569-2056,2569,2026-07-13,2026-07-19,75.0,64.28571428571429,0,2,6,28,21.428571428571427,67.81666666666666,4,12,33.333333333333336,65.275,green
uuid-2569-2057,2569,2026-07-13,2026-07-19,,56.25,0,0,2,28,7.142857142857143,69.80000000000001,2,12,16.666666666666668,67.5,green
uuid-2569-2058,2569,2026-07-13,2026-07-19,,50.0,0,0,6,28,21.428571428571427,64.01666666666667,0,12,0.0,,green
uuid-2569-2059,2569,2026-07-13,2026-07-19,100.0,90.0,0,5,10,14,71.42857142857143,88.47,5,6,83.33333333333333,92.9,green
uuid-2569-2060,2569,2026-07-13,2026-07-19,75.0,87.5,0,19,21,28,75.0,86.90952380952382,10,12,83.33333333333333,88.12,green
uuid-2569-2061,2569,2026-07-13,2026-07-19,,55.0,0,1,2,28,7.142857142857143,82.5,3,12,25.0,72.86666666666666,green
uuid-2569-2062,2569,2026-07-13,2026-07-19,100.0,95.0,0,1,17,21,80.95238095238095,89.5529411764706,6,9,66.66666666666667,88.85000000000001,green
uuid-2569-2063,2569,2026-07-13,2026-07-19,25.0,51.25,0,0,7,28,25.0,76.8,6,12,50.0,76.73333333333335,orange
uuid-2569-2064,2569,2026-07-13,2026-07-19,50.0,70.0,0,0,13,28,46.42857142857143,73.83846153846153,4,12,33.333333333333336,64.7,yellow
uuid-2569-2065,2569,2026-07-13,2026-07-19,100.0,98.33333333333333,0,18,14,21,66.66666666666667,85.31428571428572,7,9,77.77777777777777,84.60000000000001,green
uuid-2569-2066,2569,2026-07-13,2026-07-19,25.0,59.09090909090909,0,0,4,28,14.285714285714286,61.849999999999994,7,12,58.333333333333336,72.22857142857143,orange
uuid-2569-2067,2569,2026-07-13,2026-07-19,100.0,96.66666666666667,0,3,16,21,76.19047619047619,86.15625,7,9,77.77777777777777,91.92857142857143,green
uuid-2569-2068,2569,2026-07-13,2026-07-19,25.0,58.75,0,0,15,28,53.57142857142857,72.9,11,12,91.66666666666667,73.04545454545453,orange
uuid-2569-2069,2569,2026-07-13,2026-07-19,,94.44444444444444,0,1,5,14,35.714285714285715,64.42,2,6,33.333333333333336,64.7,green
uuid-2569-2070,2569,2026-07-13,2026-07-19,100.0,63.75,0,3,17,28,60.714285714285715,78.44117647058822,6,12,50.0,69.51666666666667,green
uuid-2569-2071,2569,2026-07-13,2026-07-19,,83.33333333333333,0,8,7,28,25.0,73.01428571428572,2,12,16.666666666666668,77.15,green
uuid-2569-2072,2569,2026-07-13,2026-07-19,100.0,72.5,0,1,8,14,57.142857142857146,76.4375,5,6,83.33333333333333,83.22,green
uuid-2569-2073,2569,2026-07-13,2026-07-19,,75.0,0,4,10,28,35.714285714285715,75.63000000000001,3,12,25.0,81.93333333333334,green
uuid-2569-2074,2569,2026-07-13,2026-07-19,100.0,97.5,0,8,11,14,78.57142857142857,78.69999999999999,4,6,66.66666666666667,76.25,green
uuid-2569-2075,2569,2026-07-13,2026-07-19,50.0,78.75,0,0,18,28,64.28571428571429,83.55000000000001,9,12,75.0,81.01111111111112,yellow
uuid-2569-2076,2569,2026-07-13,2026-07-19,50.0,68.75,0,0,16,28,57.142857142857146,70.36250000000001,7,12,58.333333333333336,73.3,yellow
uuid-2569-2077,2569,2026-07-13,2026-07-19,100.0,100.0,0,20,23,28,82.14285714285714,85.84782608695652,12,12,100.0,93.89999999999999,green
uuid-2569-2078,2569,2026-07-13,2026-07-19,50.0,67.5,0,0,16,28,57.142857142857146,71.61875,5,12,41.666666666666664,66.02000000000001,yellow
uuid-2569-2079,2569,2026-07-13,2026-07-19,100.0,95.0,0,20,17,28,60.714285714285715,88.12352941176471,11,12,91.66666666666667,86.15454545454547,green
uuid-2569-2080,2569,2026-07-13,2026-07-19,75.0,86.25,0,12,19,28,67.85714285714286,87.68947368421054,9,12,75.0,92.35555555555555,green
uuid-2569-2081,2569,2026-07-13,2026-07-19,100.0,88.75,0,4,16,28,57.142857142857146,80.71875,9,12,75.0,79.67777777777778,green
uuid-2569-2082,2569,2026-07-13,2026-07-19,50.0,67.5,0,0,7,14,50.0,67.52857142857144,5,6,83.33333333333333,74.32000000000001,yellow
uuid-2569-2083,2569,2026-07-13,2026-07-19,,51.92307692307692,0,0,6,28,21.428571428571427,79.63333333333334,2,12,16.666666666666668,74.25,green
uuid-2569-2084,2569,2026-07-13,2026-07-19,100.0,97.5,0,20,20,28,71.42857142857143,88.56000000000002,12,12,100.0,86.05,green
uuid-2569-2085,2569,2026-07-13,2026-07-19,50.0,76.25,0,0,16,28,57.142857142857146,80.03125,8,12,66.66666666666667,69.275,yellow
uuid-2569-2086,2569,2026-07-13,2026-07-19,50.0,83.75,0,0,19,28,67.85714285714286,83.73684210526315,10,12,83.33333333333333,75.35,yellow
uuid-2569-2087,2569,2026-07-13,2026-07-19,,97.22222222222223,0,9,7,28,25.0,88.04285714285713,2,12,16.666666666666668,83.3,green
uuid-2569-2088,2569,2026-07-13,2026-07-19,,10.0,1,0,0,14,0.0,,0,6,0.0,,green
uuid-2569-2089,2569,2026-07-13,2026-07-19,100.0,65.0,0,1,7,14,50.0,61.94285714285714,4,6,66.66666666666667,73.325,green
uuid-2569-2090,2569,2026-07-13,2026-07-19,75.0,68.75,0,2,14,28,50.0,75.5642857142857,9,12,75.0,75.55555555555556,green
uuid-2569-2091,2569,2026-07-13,2026-07-19,,100.0,0,5,2,14,14.285714285714286,83.1,2,6,33.333333333333336,91.80000000000001,green
uuid-2569-2092,2569,2026-07-13,2026-07-19,,84.61538461538461,0,13,13,28,46.42857142857143,80.82307692307693,7,12,58.333333333333336,81.5142857142857,green
uuid-2569-2093,2569,2026-07-13,2026-07-19,66.66666666666667,55.0,0,0,10,21,47.61904761904762,71.09,4,9,44.44444444444444,66.35,yellow
uuid-2569-2094,2569,2026-07-13,2026-07-19,,90.38461538461539,0,1,13,28,46.42857142857143,75.95384615384616,6,12,50.0,83.75,green
uuid-2569-2095,2569,2026-07-13,2026-07-19,100.0,87.5,0,1,11,14,78.57142857142857,87.80909090909091,5,6,83.33333333333333,91.38000000000001,green
uuid-2569-2096,2569,2026-07-13,2026-07-19,100.0,80.0,0,4,9,14,64.28571428571429,82.37777777777778,5,6,83.33333333333333,91.0,green
uuid-2569-2097,2569,2026-07-13,2026-07-19,66.66666666666667,68.33333333333333,0,0,11,21,52.38095238095238,72.69090909090909,5,9,55.55555555555556,79.4,yellow
uuid-2569-2098,2569,2026-07-13,2026-07-19,,76.92307692307692,0,0,10,28,35.714285714285715,79.15,5,12,41.666666666666664,72.32000000000001,green
uuid-2569-2099,2569,2026-07-13,2026-07-19,,51.388888888888886,0,1,6,28,21.428571428571427,63.28333333333333,2,12,16.666666666666668,56.05,green
uuid-2569-2100,2569,2026-07-13,2026-07-19,25.0,63.63636363636363,0,0,7,28,25.0,76.34285714285714,4,12,33.333333333333336,75.9,orange
uuid-2569-2101,2569,2026-07-13,2026-07-19,,73.07692307692308,0,0,3,14,21.428571428571427,81.96666666666667,2,6,33.333333333333336,57.349999999999994,green
uuid-2569-2102,2569,2026-07-13,2026-07-19,,72.22222222222223,0,0,4,14,28.571428571428573,77.825,1,6,16.666666666666668,57.9,green
uuid-2569-2103,2569,2026-07-13,2026-07-19,75.0,75.0,0,1,17,28,60.714285714285715,77.49411764705883,10,12,83.33333333333333,82.35,green
uuid-2569-2104,2569,2026-07-13,2026-07-19,50.0,66.25,0,0,19,28,67.85714285714286,71.86315789473684,7,12,58.333333333333336,79.52857142857144,yellow
uuid-2569-2105,2569,2026-07-13,2026-07-19,,25.0,0,0,2,28,7.142857142857143,66.2,0,12,0.0,,green
uuid-2569-2106,2569,2026-07-13,2026-07-19,75.0,63.75,0,2,15,28,53.57142857142857,75.96000000000001,7,12,58.333333333333336,83.51428571428572,green
uuid-2569-2107,2569,2026-07-13,2026-07-19,75.0,75.0,0,3,9,28,32.142857142857146,73.72222222222223,3,12,25.0,65.23333333333333,green
uuid-2569-2108,2569,2026-07-13,2026-07-19,75.0,60.0,0,2,18,28,64.28571428571429,81.63888888888889,7,12,58.333333333333336,83.45714285714284,green
uuid-2569-2109,2569,2026-07-13,2026-07-19,75.0,76.25,0,2,16,28,57.142857142857146,80.76875,8,12,66.66666666666667,79.75,green
uuid-2569-2110,2569,2026-07-13,2026-07-19,100.0,97.5,0,20,20,28,71.42857142857143,89.04,10,12,83.33333333333333,92.75000000000001,green
uuid-2569-2111,2569,2026-07-13,2026-07-19,25.0,55.0,0,0,11,28,39.285714285714285,60.76363636363636,4,12,33.333333333333336,54.599999999999994,orange
uuid-2569-2112,2569,2026-07-13,2026-07-19,50.0,73.75,0,0,18,28,64.28571428571429,82.00555555555555,9,12,75.0,76.88888888888889,yellow
uuid-2569-2113,2569,2026-07-13,2026-07-19,100.0,76.66666666666667,0,1,14,21,66.66666666666667,75.95000000000002,7,9,77.77777777777777,77.97142857142858,green
uuid-2569-2114,2569,2026-07-13,2026-07-19,50.0,61.25,0,0,9,28,32.142857142857146,64.53333333333335,5,12,41.666666666666664,65.82000000000001,yellow
uuid-2569-2115,2569,2026-07-13,2026-07-19,,50.0,0,0,4,28,14.285714285714286,59.12500000000001,3,12,25.0,68.03333333333333,green
uuid-2569-2116,2569,2026-07-13,2026-07-19,100.0,91.66666666666667,0,15,19,28,67.85714285714286,85.16842105263159,7,12,58.333333333333336,87.65714285714287,green
uuid-2569-2117,2569,2026-07-13,2026-07-19,100.0,100.0,0,15,13,21,61.904761904761905,88.25384615384615,5,9,55.55555555555556,86.98,green
uuid-2569-2118,2569,2026-07-13,2026-07-19,,66.66666666666667,0,0,1,21,4.761904761904762,97.4,3,9,33.333333333333336,82.8,green
uuid-2569-2119,2569,2026-07-13,2026-07-19,100.0,93.75,0,16,17,28,60.714285714285715,89.65882352941176,8,12,66.66666666666667,86.9375,green
uuid-2569-2120,2569,2026-07-13,2026-07-19,100.0,77.5,0,1,13,28,46.42857142857143,80.26153846153846,6,12,50.0,83.51666666666665,green
uuid-2569-2121,2569,2026-07-13,2026-07-19,75.0,96.66666666666667,0,15,19,28,67.85714285714286,88.98421052631579,6,12,50.0,86.75,green
uuid-2569-2122,2569,2026-07-13,2026-07-19,75.0,86.25,0,11,18,28,64.28571428571429,83.82222222222222,9,12,75.0,83.9111111111111,green
uuid-2569-2123,2569,2026-07-13,2026-07-19,75.0,86.25,0,4,20,28,71.42857142857143,85.28500000000001,7,12,58.333333333333336,82.82857142857142,green
uuid-2569-2124,2569,2026-07-13,2026-07-19,50.0,67.5,0,0,13,28,46.42857142857143,67.1076923076923,7,12,58.333333333333336,66.15714285714286,yellow
uuid-2569-2125,2569,2026-07-13,2026-07-19,100.0,76.25,0,1,17,28,60.714285714285715,68.1,10,12,83.33333333333333,66.72,green
