student_key,year,exam_id,subject_id,exam_type,submitted_at,percentage,passed
uuid-2569-2111,2569,2569-S1-P5,1,practice,2026-05-22 18:00:00,57.3,1
uuid-2569-2111,2569,2569-S4-P5,4,practice,2026-05-23 21:00:00,67.9,1
uuid-2569-2111,2569,2569-S6-P5,6,practice,2026-05-21 20:00:00,60.7,1
uuid-2569-2111,2569,2569-S1-P7,1,practice,2026-07-03 22:00:00,65.1,1
uuid-2569-2111,2569,2569-S5-P7,5,practice,2026-06-30 21:00:00,44.3,0
uuid-2569-2111,2569,2569-S4-P8,4,practice,2026-07-20 21:00:00,70.5,1
uuid-2569-2112,2569,2569-S1-P2,1,practice,2026-03-18 18:00:00,78.4,1
uuid-2569-2112,2569,2569-S6-P2,6,practice,2026-03-21 21:00:00,82.2,1
uuid-2569-2112,2569,2569-S1-C1,1,checkpoint,2026-04-02 18:00:00,79.9,1
uuid-2569-2112,2569,2569-S4-C1,4,checkpoint,2026-04-05 19:00:00,79.1,1
uuid-2569-2112,2569,2569-S6-C1,6,checkpoint,2026-04-02 18:00:00,76.5,1
uuid-2569-2112,2569,2569-S4-P3,4,practice,2026-04-09 19:00:00,81.8,1
uuid-2569-2112,2569,2569-S5-P3,5,practice,2026-04-11 18:00:00,90.1,1
uuid-2569-2112,2569,2569-S6-P3,6,practice,2026-04-08 18:00:00,100.0,1
uuid-2569-2112,2569,2569-S1-P4,1,practice,2026-04-27 20:00:00,90.7,1
uuid-2569-2112,2569,2569-S4-P4,4,practice,2026-05-03 21:00:00,67.8,1
uuid-2569-2112,2569,2569-S5-P4,5,practice,2026-04-27 22:00:00,69.4,1
uuid-2569-2112,2569,2569-S6-P4,6,practice,2026-05-03 22:00:00,75.9,1
uuid-2569-2112,2569,2569-S1-C2,1,checkpoint,2026-05-16 20:00:00,84.7,1
uuid-2569-2112,2569,2569-S4-C2,4,checkpoint,2026-05-15 19:00:00,79.9,1
uuid-2569-2112,2569,2569-S5-C2,5,checkpoint,2026-05-12 17:00:00,81.8,1
uuid-2569-2112,2569,2569-S6-C2,6,checkpoint,2026-05-17 20:00:00,67.4,1
uuid-2569-2112,2569,2569-S1-P5,1,practice,2026-05-21 22:00:00,94.8,1
uuid-2569-2112,2569,2569-S4-P5,4,practice,2026-05-21 18:00:00,70.6,1
uuid-2569-2112,2569,2569-S5-P5,5,practice,2026-05-23 18:00:00,67.0,1
uuid-2569-2112,2569,2569-S6-P5,6,practice,2026-05-21 20:00:00,94.2,1
uuid-2569-2112,2569,2569-S1-P6,1,practice,2026-06-13 17:00:00,94.7,1
uuid-2569-2112,2569,2569-S4-P6,4,practice,2026-06-12 16:00:00,79.5,1
uuid-2569-2112,2569,2569-S6-P6,6,practice,2026-06-14 21:00:00,84.5,1
uuid-2569-2112,2569,2569-S4-C3,4,checkpoint,2026-06-27 21:00:00,79.1,1
uuid-2569-2112,2569,2569-S5-C3,5,checkpoint,2026-06-22 18:00:00,63.6,1
uuid-2569-2112,2569,2569-S1-P7,1,practice,2026-07-02 22:00:00,75.0,1
uuid-2569-2112,2569,2569-S4-P7,4,practice,2026-07-01 17:00:00,79.5,1
uuid-2569-2112,2569,2569-S1-P8,1,practice,2026-07-24 19:00:00,91.4,1
uuid-2569-2112,2569,2569-S4-P8,4,practice,2026-07-26 18:00:00,70.2,1
uuid-2569-2112,2569,2569-S5-P8,5,practice,2026-07-22 16:00:00,71.9,1
uuid-2569-2112,2569,2569-S6-P8,6,practice,2026-07-25 21:00:00,91.0,1
uuid-2569-2113,2569,2569-S4-P2,4,practice,2026-03-17 22:00:00,89.8,1
uuid-2569-2113,2569,2569-S5-P2,5,practice,2026-03-21 22:00:00,57.5,1
uuid-2569-2113,2569,2569-S6-P2,6,practice,2026-03-22 17:00:00,85.3,1
uuid-2569-2113,2569,2569-S4-C1,4,checkpoint,2026-03-31 19:00:00,80.4,1
uuid-2569-2113,2569,2569-S5-C1,5,checkpoint,2026-04-04 20:00:00,78.6,1
uuid-2569-2113,2569,2569-S6-C1,6,checkpoint,2026-04-02 20:00:00,77.5,1
uuid-2569-2113,2569,2569-S4-P3,4,practice,2026-04-09 16:00:00,98.7,1
uuid-2569-2113,2569,2569-S4-P4,4,practice,2026-04-27 22:00:00,56.3,1
uuid-2569-2113,2569,2569-S5-P4,5,practice,2026-04-29 18:00:00,69.1,1
uuid-2569-2113,2569,2569-S6-P4,6,practice,2026-04-30 21:00:00,74.8,1
uuid-2569-2113,2569,2569-S4-C2,4,checkpoint,2026-05-11 16:00:00,93.3,1
uuid-2569-2113,2569,2569-S4-P5,4,practice,2026-05-21 19:00:00,69.0,1
uuid-2569-2113,2569,2569-S6-P5,6,practice,2026-05-18 21:00:00,99.1,1
uuid-2569-2113,2569,2569-S5-P6,5,practice,2026-06-09 21:00:00,63.2,1
uuid-2569-2113,2569,2569-S6-P6,6,practice,2026-06-13 18:00:00,67.7,1
uuid-2569-2113,2569,2569-S4-C3,4,checkpoint,2026-06-23 21:00:00,63.7,1
uuid-2569-2113,2569,2569-S5-C3,5,checkpoint,2026-06-28 17:00:00,68.1,1
uuid-2569-2113,2569,2569-S6-C3,6,checkpoint,2026-06-22 16:00:00,84.2,1
uuid-2569-2113,2569,2569-S4-P7,4,practice,2026-07-02 22:00:00,62.5,1
uuid-2569-2113,2569,2569-S5-P7,5,practice,2026-07-03 16:00:00,87.6,1
uuid-2569-2113,2569,2569-S6-P7,6,practice,2026-06-29 21:00:00,82.7,1
uuid-2569-2113,2569,2569-S4-P8,4,practice,2026-07-26 18:00:00,77.4,1
uuid-2569-2114,2569,2569-S5-P2,5,practice,2026-03-21 18:00:00,67.4,1
uuid-2569-2114,2569,2569-S1-C1,1,checkpoint,2026-04-02 19:00:00,52.4,1
uuid-2569-2114,2569,2569-S5-C1,5,checkpoint,2026-04-01 22:00:00,66.5,1
uuid-2569-2114,2569,2569-S4-P3,4,practice,2026-04-09 18:00:00,74.7,1
uuid-2569-2114,2569,2569-S6-P3,6,practice,2026-04-07 21:00:00,65.5,1
uuid-2569-2114,2569,2569-S1-P4,1,practice,2026-04-29 17:00:00,56.5,1
uuid-2569-2114,2569,2569-S4-P4,4,practice,2026-04-27 19:00:00,45.6,0
uuid-2569-2114,2569,2569-S5-P4,5,practice,2026-04-27 19:00:00,64.2,1
uuid-2569-2114,2569,2569-S5-C2,5,checkpoint,2026-05-16 16:00:00,65.6,1
uuid-2569-2114,2569,2569-S1-P5,1,practice,2026-05-18 17:00:00,71.0,1
uuid-2569-2114,2569,2569-S5-P5,5,practice,2026-05-19 20:00:00,69.7,1
uuid-2569-2114,2569,2569-S1-C3,1,checkpoint,2026-06-24 16:00:00,61.1,1
uuid-2569-2114,2569,2569-S5-C3,5,checkpoint,2026-06-27 22:00:00,83.5,1
uuid-2569-2114,2569,2569-S4-P7,4,practice,2026-07-02 17:00:00,66.2,1
uuid-2569-2114,2569,2569-S1-P8,1,practice,2026-07-20 18:00:00,71.0,1
uuid-2569-2115,2569,2569-S1-P2,1,practice,2026-03-18 16:00:00,72.8,1
uuid-2569-2115,2569,2569-S4-P2,4,practice,2026-03-16 20:00:00,51.6,1
uuid-2569-2115,2569,2569-S5-P2,5,practice,2026-03-21 21:00:00,37.2,0
uuid-2569-2115,2569,2569-S6-P2,6,practice,2026-03-17 16:00:00,74.9,1
uuid-2569-2115,2569,2569-S4-C1,4,checkpoint,2026-04-03 17:00:00,76.0,1
uuid-2569-2115,2569,2569-S5-C1,5,checkpoint,2026-04-02 18:00:00,60.2,1
uuid-2569-2115,2569,2569-S6-C1,6,checkpoint,2026-03-30 20:00:00,67.9,1
uuid-2569-2116,2569,2569-S1-P3,1,practice,2026-04-06 17:00:00,82.9,1
uuid-2569-2116,2569,2569-S4-P3,4,practice,2026-04-08 18:00:00,84.5,1
uuid-2569-2116,2569,2569-S5-P3,5,practice,2026-04-08 18:00:00,78.9,1
uuid-2569-2116,2569,2569-S1-P4,1,practice,2026-04-30 17:00:00,80.2,1
uuid-2569-2116,2569,2569-S4-P4,4,practice,2026-04-29 21:00:00,84.5,1
uuid-2569-2116,2569,2569-S5-P4,5,practice,2026-05-01 19:00:00,96.0,1
uuid-2569-2116,2569,2569-S6-P4,6,practice,2026-04-30 21:00:00,77.7,1
uuid-2569-2116,2569,2569-S1-C2,1,checkpoint,2026-05-11 20:00:00,100.0,1
uuid-2569-2116,2569,2569-S4-C2,4,checkpoint,2026-05-12 18:00:00,91.8,1
uuid-2569-2116,2569,2569-S5-C2,5,checkpoint,2026-05-13 18:00:00,66.3,1
uuid-2569-2116,2569,2569-S6-C2,6,checkpoint,2026-05-16 17:00:00,100.0,1
uuid-2569-2116,2569,2569-S1-P5,1,practice,2026-05-22 18:00:00,100.0,1
uuid-2569-2116,2569,2569-S4-P5,4,practice,2026-05-22 22:00:00,79.1,1
uuid-2569-2116,2569,2569-S5-P5,5,practice,2026-05-20 17:00:00,97.3,1
uuid-2569-2116,2569,2569-S6-P5,6,practice,2026-05-23 17:00:00,83.7,1
uuid-2569-2116,2569,2569-S1-P6,1,practice,2026-06-09 21:00:00,81.2,1
uuid-2569-2116,2569,2569-S4-P6,4,practice,2026-06-08 16:00:00,87.3,1
uuid-2569-2116,2569,2569-S5-P6,5,practice,2026-06-12 17:00:00,79.5,1
uuid-2569-2116,2569,2569-S6-P6,6,practice,2026-06-10 22:00:00,97.0,1
uuid-2569-2116,2569,2569-S1-C3,1,checkpoint,2026-06-24 18:00:00,81.1,1
uuid-2569-2116,2569,2569-S5-C3,5,checkpoint,2026-06-23 22:00:00,79.7,1
uuid-2569-2116,2569,2569-S6-C3,6,checkpoint,2026-06-25 21:00:00,94.7,1
uuid-2569-2116,2569,2569-S1-P7,1,practice,2026-07-04 16:00:00,66.0,1
uuid-2569-2116,2569,2569-S4-P7,4,practice,2026-07-04 21:00:00,89.4,1
uuid-2569-2116,2569,2569-S5-P7,5,practice,2026-07-02 20:00:00,78.9,1
uuid-2569-2116,2569,2569-S6-P7,6,practice,2026-07-04 18:00:00,94.1,1
uuid-2569-2116,2569,2569-S1-P8,1,practice,2026-07-23 19:00:00,94.4,1
uuid-2569-2116,2569,2569-S4-P8,4,practice,2026-07-20 18:00:00,90.4,1
uuid-2569-2116,2569,2569-S5-P8,5,practice,2026-07-25 21:00:00,79.7,1
uuid-2569-2116,2569,2569-S6-P8,6,practice,2026-07-22 18:00:00,75.7,1
uuid-2569-2117,2569,2569-S1-P3,1,practice,2026-04-11 21:00:00,98.8,1
uuid-2569-2117,2569,2569-S4-P3,4,practice,2026-04-10 19:00:00,95.2,1
uuid-2569-2117,2569,2569-S6-P3,6,practice,2026-04-09 18:00:00,92.3,1
uuid-2569-2117,2569,2569-S4-P4,4,practice,2026-04-27 18:00:00,100.0,1
uuid-2569-2117,2569,2569-S6-P4,6,practice,2026-04-27 16:00:00,100.0,1
uuid-2569-2117,2569,2569-S1-C2,1,checkpoint,2026-05-15 22:00:00,83.1,1
uuid-2569-2117,2569,2569-S4-C2,4,checkpoint,2026-05-17 18:00:00,92.4,1
uuid-2569-2117,2569,2569-S6-C2,6,checkpoint,2026-05-13 22:00:00,89.5,1
uuid-2569-2117,2569,2569-S1-P5,1,practice,2026-05-19 21:00:00,94.7,1
uuid-2569-2117,2569,2569-S4-P5,4,practice,2026-05-19 19:00:00,86.7,1
uuid-2569-2117,2569,2569-S6-P5,6,practice,2026-05-21 21:00:00,81.9,1
uuid-2569-2117,2569,2569-S1-P6,1,practice,2026-06-12 16:00:00,88.1,1
uuid-2569-2117,2569,2569-S4-P6,4,practice,2026-06-10 20:00:00,62.3,1
uuid-2569-2117,2569,2569-S6-P6,6,practice,2026-06-10 22:00:00,75.5,1
uuid-2569-2117,2569,2569-S1-C3,1,checkpoint,2026-06-22 16:00:00,84.6,1
uuid-2569-2117,2569,2569-S4-C3,4,checkpoint,2026-06-22 18:00:00,85.3,1
uuid-2569-2117,2569,2569-S1-P7,1,practice,2026-07-03 16:00:00,80.3,1
uuid-2569-2117,2569,2569-S6-P7,6,practice,2026-07-01 18:00:00,91.5,1
uuid-2569-2117,2569,2569-S1-P8,1,practice,2026-07-21 16:00:00,77.8,1
uuid-2569-2117,2569,2569-S4-P8,4,practice,2026-07-23 19:00:00,89.6,1
uuid-2569-2117,2569,2569-S6-P8,6,practice,2026-07-24 17:00:00,99.7,1
uuid-2569-2118,2569,2569-S1-P2,1,practice,2026-03-21 22:00:00,97.4,1
uuid-2569-2118,2569,2569-S1-C1,1,checkpoint,2026-04-05 16:00:00,73.3,1
uuid-2569-2118,2569,2569-S4-C1,4,checkpoint,2026-03-30 19:00:00,84.1,1
uuid-2569-2118,2569,2569-S6-C1,6,checkpoint,2026-04-01 18:00:00,91.0,1
uuid-2569-2119,2569,2569-S1-P2,1,practice,2026-03-17 17:00:00,89.6,1
uuid-2569-2119,2569,2569-S4-P2,4,practice,2026-03-17 22:00:00,91.6,1
uuid-2569-2119,2569,2569-S6-P2,6,practice,2026-03-19 21:00:00,84.7,1
uuid-2569-2119,2569,2569-S1-C1,1,checkpoint,2026-04-03 17:00:00,80.9,1
uuid-2569-2119,2569,2569-S5-C1,5,checkpoint,2026-04-01 22:00:00,96.8,1
uuid-2569-2119,2569,2569-S6-C1,6,checkpoint,2026-04-03 16:00:00,80.8,1
uuid-2569-2119,2569,2569-S1-P3,1,practice,2026-04-11 20:00:00,87.1,1
uuid-2569-2119,2569,2569-S4-P3,4,practice,2026-04-11 21:00:00,100.0,1
uuid-2569-2119,2569,2569-S6-P3,6,practice,2026-04-09 21:00:00,89.9,1
uuid-2569-2119,2569,2569-S1-P4,1,practice,2026-05-03 20:00:00,100.0,1
uuid-2569-2119,2569,2569-S4-P4,4,practice,2026-05-02 16:00:00,99.2,1
uuid-2569-2119,2569,2569-S6-P4,6,practice,2026-05-03 17:00:00,81.7,1
uuid-2569-2119,2569,2569-S4-C2,4,checkpoint,2026-05-16 21:00:00,95.1,1
uuid-2569-2119,2569,2569-S6-C2,6,checkpoint,2026-05-15 17:00:00,99.1,1
uuid-2569-2119,2569,2569-S4-P5,4,practice,2026-05-22 22:00:00,84.4,1
uuid-2569-2119,2569,2569-S6-P5,6,practice,2026-05-23 22:00:00,72.8,1
uuid-2569-2119,2569,2569-S1-P6,1,practice,2026-06-13 22:00:00,76.4,1
uuid-2569-2119,2569,2569-S4-P6,4,practice,2026-06-14 16:00:00,90.8,1
uuid-2569-2119,2569,2569-S5-P6,5,practice,2026-06-11 17:00:00,86.0,1
uuid-2569-2119,2569,2569-S6-P6,6,practice,2026-06-12 22:00:00,93.7,1
uuid-2569-2119,2569,2569-S4-C3,4,checkpoint,2026-06-23 22:00:00,86.0,1
uuid-2569-2119,2569,2569-S5-C3,5,checkpoint,2026-06-22 19:00:00,85.6,1
uuid-2569-2119,2569,2569-S6-C3,6,checkpoint,2026-06-27 19:00:00,71.2,1
uuid-2569-2119,2569,2569-S5-P7,5,practice,2026-07-04 18:00:00,96.3,1
uuid-2569-2119,2569,2569-S6-P7,6,practice,2026-07-03 21:00:00,100.0,1
uuid-2569-2119,2569,2569-S1-P8,1,practice,2026-07-23 21:00:00,87.5,1
uuid-2569-2119,2569,2569-S4-P8,4,practice,2026-07-21 20:00:00,89.2,1
uuid-2569-2119,2569,2569-S5-P8,5,practice,2026-07-26 22:00:00,100.0,1
uuid-2569-2119,2569,2569-S6-P8,6,practice,2026-07-22 19:00:00,88.6,1
uuid-2569-2120,2569,2569-S6-P2,6,practice,2026-03-16 21:00:00,51.2,1
uuid-2569-2120,2569,2569-S4-C1,4,checkpoint,2026-04-03 18:00:00,85.1,1
uuid-2569-2120,2569,2569-S1-P3,1,practice,2026-04-11 21:00:00,78.9,1
uuid-2569-2120,2569,2569-S4-P3,4,practice,2026-04-08 21:00:00,52.7,1
uuid-2569-2120,2569,2569-S6-P3,6,practice,2026-04-12 21:00:00,87.3,1
uuid-2569-2120,2569,2569-S5-P4,5,practice,2026-04-28 17:00:00,78.7,1
uuid-2569-2120,2569,2569-S6-P4,6,practice,2026-04-30 16:00:00,90.7,1
uuid-2569-2120,2569,2569-S4-C2,4,checkpoint,2026-05-13 16:00:00,69.1,1
uuid-2569-2120,2569,2569-S5-C2,5,checkpoint,2026-05-12 20:00:00,95.5,1
uuid-2569-2120,2569,2569-S6-C2,6,checkpoint,2026-05-17 17:00:00,95.1,1
uuid-2569-2120,2569,2569-S1-P5,1,practice,2026-05-21 21:00:00,100.0,1
uuid-2569-2120,2569,2569-S4-P5,4,practice,2026-05-20 20:00:00,89.4,1
uuid-2569-2120,2569,2569-S6-P5,6,practice,2026-05-20 16:00:00,95.5,1
uuid-2569-2120,2569,2569-S1-P6,1,practice,2026-06-10 21:00:00,85.1,1
uuid-2569-2120,2569,2569-S5-P6,5,practice,2026-06-12 16:00:00,67.1,1
uuid-2569-2120,2569,2569-S4-C3,4,checkpoint,2026-06-25 20:00:00,70.4,1
uuid-2569-2120,2569,2569-S5-C3,5,checkpoint,2026-06-22 18:00:00,85.9,1
uuid-2569-2120,2569,2569-S5-P7,5,practice,2026-06-30 21:00:00,80.1,1
uuid-2569-2120,2569,2569-S6-P7,6,practice,2026-07-03 16:00:00,86.7,1
uuid-2569-2120,2569,2569-S1-P8,1,practice,2026-07-20 22:00:00,97.1,1
uuid-2569-2120,2569,2569-S4-P8,4,practice,2026-07-24 20:00:00,53.8,1
uuid-2569-2120,2569,2569-S5-P8,5,practice,2026-07-26 17:00:00,83.8,1
uuid-2569-2121,2569,2569-S1-P3,1,practice,2026-04-09 21:00:00,92.5,1
uuid-2569-2121,2569,2569-S5-P3,5,practice,2026-04-12 18:00:00,81.5,1
uuid-2569-2121,2569,2569-S6-P3,6,practice,2026-04-11 20:00:00,99.9,1
uuid-2569-2121,2569,2569-S1-P4,1,practice,2026-05-01 22:00:00,90.5,1
uuid-2569-2121,2569,2569-S4-P4,4,practice,2026-04-27 16:00:00,93.7,1
uuid-2569-2121,2569,2569-S5-P4,5,practice,2026-04-28 16:00:00,79.2,1
uuid-2569-2121,2569,2569-S6-P4,6,practice,2026-05-03 22:00:00,82.5,1
uuid-2569-2121,2569,2569-S1-C2,1,checkpoint,2026-05-17 21:00:00,100.0,1
uuid-2569-2121,2569,2569-S5-C2,5,checkpoint,2026-05-17 21:00:00,77.7,1
uuid-2569-2121,2569,2569-S1-P5,1,practice,2026-05-23 20:00:00,87.1,1
uuid-2569-2121,2569,2569-S4-P5,4,practice,2026-05-22 20:00:00,93.6,1
uuid-2569-2121,2569,2569-S5-P5,5,practice,2026-05-21 20:00:00,89.5,1
uuid-2569-2121,2569,2569-S6-P5,6,practice,2026-05-18 16:00:00,76.4,1
uuid-2569-2121,2569,2569-S1-P6,1,practice,2026-06-14 17:00:00,96.3,1
uuid-2569-2121,2569,2569-S4-P6,4,practice,2026-06-09 19:00:00,84.7,1
uuid-2569-2121,2569,2569-S5-P6,5,practice,2026-06-12 16:00:00,100.0,1
uuid-2569-2121,2569,2569-S6-P6,6,practice,2026-06-10 16:00:00,100.0,1
uuid-2569-2121,2569,2569-S1-C3,1,checkpoint,2026-06-23 16:00:00,90.7,1
uuid-2569-2121,2569,2569-S4-C3,4,checkpoint,2026-06-24 17:00:00,100.0,1
uuid-2569-2121,2569,2569-S5-C3,5,checkpoint,2026-06-25 18:00:00,71.0,1
uuid-2569-2121,2569,2569-S6-C3,6,checkpoint,2026-06-26 22:00:00,81.1,1
uuid-2569-2121,2569,2569-S1-P7,1,practice,2026-06-29 18:00:00,98.0,1
uuid-2569-2121,2569,2569-S4-P7,4,practice,2026-06-29 16:00:00,83.8,1
uuid-2569-2121,2569,2569-S5-P7,5,practice,2026-07-04 16:00:00,69.7,1
uuid-2569-2121,2569,2569-S6-P7,6,practice,2026-07-03 19:00:00,91.8,1
uuid-2569-2121,2569,2569-S1-P8,1,practice,2026-07-26 20:00:00,67.3,1
uuid-2569-2121,2569,2569-S4-P8,4,practice,2026-07-22 21:00:00,93.1,1
uuid-2569-2121,2569,2569-S5-P8,5,practice,2026-07-25 16:00:00,82.2,1
uuid-2569-2121,2569,2569-S6-P8,6,practice,2026-07-21 21:00:00,62.7,1
uuid-2569-2122,2569,2569-S5-P2,5,practice,2026-03-22 16:00:00,93.4,1
uuid-2569-2122,2569,2569-S6-P2,6,practice,2026-03-19 22:00:00,67.3,1
uuid-2569-2122,2569,2569-S4-C1,4,checkpoint,2026-04-05 22:00:00,95.2,1
uuid-2569-2122,2569,2569-S5-C1,5,checkpoint,2026-04-02 19:00:00,70.5,1
uuid-2569-2122,2569,2569-S6-C1,6,checkpoint,2026-04-05 21:00:00,96.1,1
uuid-2569-2122,2569,2569-S1-P3,1,practice,2026-04-11 21:00:00,70.2,1
uuid-2569-2122,2569,2569-S4-P3,4,practice,2026-04-09 18:00:00,78.0,1
uuid-2569-2122,2569,2569-S5-P3,5,practice,2026-04-06 21:00:00,94.8,1
uuid-2569-2122,2569,2569-S6-P3,6,practice,2026-04-11 17:00:00,88.0,1
uuid-2569-2122,2569,2569-S1-P4,1,practice,2026-05-03 22:00:00,83.8,1
uuid-2569-2122,2569,2569-S4-P4,4,practice,2026-04-30 17:00:00,90.4,1
uuid-2569-2122,2569,2569-S5-P4,5,practice,2026-04-27 19:00:00,72.9,1
uuid-2569-2122,2569,2569-S6-P4,6,practice,2026-05-01 18:00:00,94.6,1
uuid-2569-2122,2569,2569-S1-C2,1,checkpoint,2026-05-12 21:00:00,100.0,1
uuid-2569-2122,2569,2569-S4-C2,4,checkpoint,2026-05-12 21:00:00,86.0,1
uuid-2569-2122,2569,2569-S5-C2,5,checkpoint,2026-05-17 21:00:00,71.3,1
uuid-2569-2122,2569,2569-S6-C2,6,checkpoint,2026-05-12 21:00:00,100.0,1
uuid-2569-2122,2569,2569-S4-P5,4,practice,2026-05-20 16:00:00,71.8,1
uuid-2569-2122,2569,2569-S1-P6,1,practice,2026-06-09 18:00:00,69.6,1
uuid-2569-2122,2569,2569-S4-P6,4,practice,2026-06-11 19:00:00,100.0,1
uuid-2569-2122,2569,2569-S5-P6,5,practice,2026-06-13 20:00:00,80.3,1
uuid-2569-2122,2569,2569-S6-P6,6,practice,2026-06-09 22:00:00,86.9,1
uuid-2569-2122,2569,2569-S4-C3,4,checkpoint,2026-06-26 22:00:00,75.7,1
uuid-2569-2122,2569,2569-S6-C3,6,checkpoint,2026-06-25 19:00:00,60.4,1
uuid-2569-2122,2569,2569-S4-P7,4,practice,2026-07-02 20:00:00,76.5,1
uuid-2569-2122,2569,2569-S5-P7,5,practice,2026-06-29 18:00:00,100.0,1
uuid-2569-2122,2569,2569-S6-P7,6,practice,2026-07-05 18:00:00,90.3,1
uuid-2569-2122,2569,2569-S1-P8,1,practice,2026-07-20 19:00:00,85.4,1
uuid-2569-2122,2569,2569-S4-P8,4,practice,2026-07-21 16:00:00,54.8,1
uuid-2569-2122,2569,2569-S5-P8,5,practice,2026-07-20 18:00:00,99.5,1
uuid-2569-2122,2569,2569-S6-P8,6,practice,2026-07-24 18:00:00,100.0,1
uuid-2569-2123,2569,2569-S1-P2,1,practice,2026-03-17 22:00:00,90.3,1
uuid-2569-2123,2569,2569-S4-P2,4,practice,2026-03-20 22:00:00,88.7,1
uuid-2569-2123,2569,2569-S5-P2,5,practice,2026-03-20 19:00:00,81.0,1
uuid-2569-2123,2569,2569-S6-P2,6,practice,2026-03-21 17:00:00,88.3,1
uuid-2569-2123,2569,2569-S4-C1,4,checkpoint,2026-04-05 17:00:00,100.0,1
uuid-2569-2123,2569,2569-S1-P3,1,practice,2026-04-11 17:00:00,89.9,1
uuid-2569-2123,2569,2569-S4-P3,4,practice,2026-04-12 21:00:00,100.0,1
uuid-2569-2123,2569,2569-S5-P3,5,practice,2026-04-12 19:00:00,72.2,1
uuid-2569-2123,2569,2569-S6-P3,6,practice,2026-04-11 21:00:00,68.5,1
uuid-2569-2123,2569,2569-S1-P4,1,practice,2026-04-29 19:00:00,81.2,1
uuid-2569-2123,2569,2569-S4-P4,4,practice,2026-04-29 16:00:00,91.3,1
uuid-2569-2123,2569,2569-S5-P4,5,practice,2026-04-27 19:00:00,66.4,1
uuid-2569-2123,2569,2569-S6-P4,6,practice,2026-04-27 22:00:00,100.0,1
uuid-2569-2123,2569,2569-S1-C2,1,checkpoint,2026-05-17 22:00:00,84.2,1
uuid-2569-2123,2569,2569-S4-C2,4,checkpoint,2026-05-15 19:00:00,78.2,1
uuid-2569-2123,2569,2569-S6-C2,6,checkpoint,2026-05-14 17:00:00,85.3,1
uuid-2569-2123,2569,2569-S4-P5,4,practice,2026-05-19 19:00:00,75.2,1
uuid-2569-2123,2569,2569-S5-P5,5,practice,2026-05-21 22:00:00,100.0,1
uuid-2569-2123,2569,2569-S6-P5,6,practice,2026-05-23 16:00:00,92.2,1
uuid-2569-2123,2569,2569-S1-P6,1,practice,2026-06-09 19:00:00,73.1,1
uuid-2569-2123,2569,2569-S5-P6,5,practice,2026-06-09 17:00:00,86.1,1
uuid-2569-2123,2569,2569-S1-C3,1,checkpoint,2026-06-28 18:00:00,62.5,1
uuid-2569-2123,2569,2569-S4-C3,4,checkpoint,2026-06-22 19:00:00,87.0,1
uuid-2569-2123,2569,2569-S5-C3,5,checkpoint,2026-06-24 22:00:00,82.6,1
uuid-2569-2123,2569,2569-S1-P7,1,practice,2026-07-04 17:00:00,93.2,1
uuid-2569-2123,2569,2569-S4-P7,4,practice,2026-07-03 22:00:00,73.2,1
uuid-2569-2123,2569,2569-S6-P7,6,practice,2026-07-02 21:00:00,94.9,1
uuid-2569-2123,2569,2569-S1-P8,1,practice,2026-07-24 18:00:00,79.3,1
uuid-2569-2123,2569,2569-S5-P8,5,practice,2026-07-20 17:00:00,61.3,1
uuid-2569-2123,2569,2569-S6-P8,6,practice,2026-07-25 22:00:00,81.1,1
uuid-2569-2124,2569,2569-S1-P2,1,practice,2026-03-20 22:00:00,82.7,1
uuid-2569-2124,2569,2569-S4-P2,4,practice,2026-03-22 16:00:00,73.7,1
uuid-2569-2124,2569,2569-S5-C1,5,checkpoint,2026-03-31 18:00:00,70.3,1
uuid-2569-2124,2569,2569-S1-P3,1,practice,2026-04-12 19:00:00,70.9,1
uuid-2569-2124,2569,2569-S5-P3,5,practice,2026-04-06 16:00:00,61.0,1
uuid-2569-2124,2569,2569-S1-P4,1,practice,2026-04-27 21:00:00,50.7,1
uuid-2569-2124,2569,2569-S4-P4,4,practice,2026-04-30 19:00:00,61.2,1
uuid-2569-2124,2569,2569-S6-P4,6,practice,2026-04-28 20:00:00,63.6,1
uuid-2569-2124,2569,2569-S1-C2,1,checkpoint,2026-05-14 19:00:00,54.2,1
uuid-2569-2124,2569,2569-S4-C2,4,checkpoint,2026-05-15 18:00:00,51.1,1
uuid-2569-2124,2569,2569-S5-C2,5,checkpoint,2026-05-11 18:00:00,74.0,1
uuid-2569-2124,2569,2569-S1-P5,1,practice,2026-05-21 20:00:00,66.5,1
uuid-2569-2124,2569,2569-S4-P5,4,practice,2026-05-19 18:00:00,65.3,1
uuid-2569-2124,2569,2569-S5-P5,5,practice,2026-05-24 19:00:00,71.7,1
uuid-2569-2124,2569,2569-S1-C3,1,checkpoint,2026-06-25 22:00:00,74.7,1
uuid-2569-2124,2569,2569-S4-C3,4,checkpoint,2026-06-27 17:00:00,63.6,1
uuid-2569-2124,2569,2569-S5-C3,5,checkpoint,2026-06-28 20:00:00,75.2,1
uuid-2569-2124,2569,2569-S1-P7,1,practice,2026-07-02 22:00:00,59.9,1
uuid-2569-2124,2569,2569-S4-P7,4,practice,2026-07-03 16:00:00,75.5,1
uuid-2569-2124,2569,2569-S5-P7,5,practice,2026-07-04 21:00:00,69.7,1
uuid-2569-2124,2569,2569-S1-P8,1,practice,2026-07-23 21:00:00,65.6,1
